X,Y,Z,Name,Description,gx_media_links,Suburb,Careful,Coffs Harbour,FYI,Info,NOTE,Note2,Sands,Sans Souci,Thanks to,Tweed Heads West,Warning,Wiley Park
150.814444,-33.77929,0,Mount Druitt: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUE2Pm2YRr85D5DwgtlE5OYrAS-O1b_YEKm3sRQrivrxAE2m1ji4d4XZBCtLp5ncuSo7YCdiPb-ea5tCisPVUBf9C91YM90egNSfUnqASbqO_2h_q0q71bcu5h67c1E41CrDYXcsJwWOarPSiGkvtjcSzH-Mj7TRgTtWEx_dapwGuu5KifOMv6cKiBexVwzQ8gHAiQ?authuser=0&fife=s16383,,,,,,,,,,,,,
151.200939,-33.822084,0,Naremburn: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWmVBhLtvVRvPsV5hIlx_oGq49SvRDGsJ2NIKLGO-zL8KlWmZDCvqDEX4qkyNnJeGRqe_SEu6oDL55gJQG2v6EGQpbjEUSpTxoP47rscQlcSRsaXiwn060UZ6voMvPDm-bMSKhWX1_C9QUqKb9q3utdCHhChwzxNyCtYJgET7oFaCya7MPpaDxnGVz3qJGp-gydn1M?authuser=0&fife=s16383,,,,,,,,,,,,,
151.130314,-33.791388,0,North Ryde: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAU9MqPkJjesIWarToSwwZdz6MMckYXqjS0oNBdddeS08DJyh8__oHhyRvPk9jp-ZTyR0NRLm3wK3bK1OhtPYM-E6HMbfMh-7vxGjaMN5MkG8uBkEzbPaW3a-ZemyIWM1kZqKx1Y4YYym9b2AZrwvnItXHoufdp3IKnWgwlF_vG572oorTubB0MB-MPrm-oqlT9FvG0?authuser=0&fife=s16383,,,,,,,,,,,,,
151.119778,-33.793196,0,North Ryde: School Zone RLSC's x3,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVSr0MXPwg6Hh4cz4LpBZZnBGGsGVsN8I_ti0HNYfjJ29cnmkG-CfnDCC5vUZMRq4E8xcZXGAdvFIQeBEdhUfvdVN28fgyDFmt6jU5w1fxuWQnlTC14gEm3-smO8alBWByjoOaU79eZzr7M_RWJIUZ_H_EZ8jjNu8eYoELX87cgWMMmJ_jzgjgQL0POjyn2eHI6NAk?authuser=0&fife=s16383,,,,,,,This area drops from 70 to 40 within school zone time periods on Lane Cove Road.,,,,,,
151.215219,-33.829852,0,North Sydney: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUd197ca-S5vYzKRp56G8BA_YcJgcTuGQYPCp_jSHsUGEnjPdr7XzfZ9q-SXzl86v4pTmFYSbnm-PEq1pdq2G2fQh7a_SJBnoIuaGyuNqHzMpGUs2kdI_UVME5Vht_HFStWCUeEf_LbQTWwLowF5SLMZvK9MOi9ICO4WZRqcuZDWnj9DZCkYxOsxPRNw6gF4X17gFo?authuser=0&fife=s16383,,,,,,,,,,,,,
150.989635,-33.795525,0,Northmead: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAU-V_n0izcmc6k5q03ELmfxyNM-nNrSkO7y686O5A80wJXKZ0CBYrJRpMO8fsTBqaL7Xb7QVmvC9iM7wxIi2gTRhQHROxrlORggiAfZWjEUdrmRLPpg39A6OKbDzLUsXwhFjShazgVsIK1bS1-JNRb8DGbv1_GTGoD2G-oTxIlZWVbvCFSSvKMUsmLeDsPaV32F1Mk?authuser=0&fife=s16383,,,,,,,,,,,,,
150.6057412,-34.8722358,0,Nowra: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUABUmz_EfSL6pbUjCVbU10D7y_TyhiUNVsRlAWeRb4BPDlMuN3FmJom1bnR3ZTkYl486W4dCdl0GljT8_NpUiB89NMpH7xzzhn8kGAELk3gwJYadzViYB5WZpOqzaEgZCm_VNbAvRhb0fA_aaO3clGNxs6fk708sDbjDqF-GDkDLIJa6ustOab5ff-5UnLoMCywDQ?authuser=0&fife=s16383,,,,,,,,,,,,,
150.8494521,-33.7334972,0,Oakhurst: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWeoYNtJyhaW9r5fmWSsoyCGkJr-nFi5JcksIbRrbe3vAPlSRbbm_i-z_na53B9ghPj8GmPwWTjLo9xDKCsphqm_ijLlXuWVrG_jigYZ9b3CtIywNNmPJ4MdII0efdTPziGvZLVe6dkQ-KcxfIqfJ2FwN0n54jpCqb4wWiz-3ipXdzU2ihFRQw_d3iiulGW_S3awzk?authuser=0&fife=s16383,,,,,,,,,,,,,
150.983233,-33.794317,0,Old Toongabbie: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWfkdegQfpt81lbq_nj7YkaDF956HbC-q0El_l2U_RGAdHkwWcokilARtg4uLnONox4G44-u9Fn2q-tsK1P3vkZSps0Dz3Rlmz98_zt31h8IiezZHCxTS8fdleA7RdR_tmrbuGX2tGy9WBuLMMdDgDsyn2evV77UjjDlR04qvWFq7a0kWXfvKI7bXe1AQ68x6BSryM?authuser=0&fife=s16383,,,,,,,,,,,,,
151.2327715,-33.8896953,0,Paddington: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAU-G_pDLGPkefMJ5UNuCELpqw6DBRRHQPBp1mQPRgSQ9ylG_r8-kXKRoFOpx3WiR5JDhZHswYWqhP_vGlOfAhO-c1miRe5Hz6FtA9tMvv7ROOtEAop5pW9-vmCEdiYlSRx5ol3FkT20XQ21TQQqpUWt7MnNoB7whH1KPuDr6Ze-6eNq5ErTynj3s6W3ryXN_Z5rdHo?authuser=0&fife=s16383,,,,,,,,,,,,,
150.937874,-33.720487,0,Parklea: Red-Light Speed Camera,,,,,,,,,,,,,,,
151.0001305,-33.8193476,0,Parramatta: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWXVFxHELBLha4AjytKwWRoc4BVwfQ1VPJxMkGpq-i97cmEqJdhUGVSmQOTVtMqNixuHeGW5MkSZ9GCkOrr6ykyfXbgQ5O7ox2SKZ8fGbnRIoG63qFugZTI2bN00s1HPBMJYvnJG6F6Ej9N6C8l5D232XaY0tyUGt4uNF4fhQFu7PynDP9KnDFnCklG9ovdYXbQzis?authuser=0&fife=s16383,,,,,,,,,,,,,
151.001729,-33.814797,0,Parramatta: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVIuHIDD7XwfWUsaAonSMD_biIitREJMyWj8stCDDlS5xT7ZWlXG05hjJL2b3F0TziF8qJL7UmEiLvoDbGdxpXwOw-6dLezh6ey4S2Dkocq7zlTRxhtpv24gmTwQhvA01HA3g-NzuDLVg4js7YDG5W-CkZw6gqJMFTVLbDGaduIiId995xMdLypndD20AABuZy1E0s?authuser=0&fife=s16383,,,,,,,,,,,,,
150.99931,-33.816101,0,Parramatta: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXzc7Rc9vihA8LUxL3cSdHoQVRHZkzdkviRyH8XeHnU3dnjhdbpZeEA68W_JxKVFm19NdpXz4tB8_UbZeTBxdNHY0uOZ2ok0Gv_sIg3sH9eMtJnQSL8RAaUSrfGd4g8LAE81cKGRgi1QhAC0t4Qlf76wveysqjHmM0MWKsxWnLnrhZLur0fbWvTOcYcvkAZJDBZoqQ?authuser=0&fife=s16383,,,,,,,,,,,,,
151.005374,-33.808649,0,Parramatta: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVudBo9EEsvDu8ZEO53dM0RhYtDH12ZfUtcrBjDounkuPCCBQpoDBokr3wNSGIGcu_LdHikUSXa_mmgpZyCFNNqU3deexECspCixuurnp6OY74iuAEv7vBgyLjldz7115Wwydpa20SXTpDn81_P87D4ozXngYkXfUujw7iAqqfC-MdVhtgBfb7Xx66u0YWuXptDBxg?authuser=0&fife=s16383,,,,,,,,,,,,,
151.0607884,-33.7404341,0,Pennant Hills: School Zone RLSC,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUPCnIhdDhgYBAB65_FKmPQEVfylxFGy_X-rN7mwRs6nQvM8z8pSpPDgbSxQIC1fZ6x_eUBkIjxVJ6I6PpQCug0fJUJZlP5OZgXcY3XkpNSa7foELIphkRqOC2daUWt5L1p6fk09IPpNHt9AClk5l8N9e_5SPMDJx5cmeRrSmWQCfW87TBUDRM2j9fMPSU3V1DeqFk?authuser=0&fife=s16383,,This area drops from 70km/h to 40 within school zone periods. It also is located at the end of the down hill slope on Pennant Hills Rd making is very easy to mistakenly speed past!,,,,,Variable Speed Limit Enforced.,,,,,,
151.1524875,-33.8965213,0,Petersham: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAW4oyMNj2FHdL29Qhsa99zSYH81F9dR4dQvX1KJFDJweBEP-UqRodQ3h4GRLxANXR4h8Sg097fuNp2rM5Fxhkt0kVfDCGc4KRisDb_E2wnIeevxQMCsQaQ7hj1-OL2-OFWNQracziIR0gHW87YQ60Vr4MyPW9Mcuovymhsuhl6wDgTj01rEgu-KOnnH4z8B6PoVMnU?authuser=0&fife=s16383,,,,,,,,,,,,,
150.8348871,-33.7440935,0,Plumpton: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAV0GxFzL5VzPGh4JhlhlPtlUemL66OLla91rrgwIx1Sb3wwsv8_ItRbMOJDHzozYUBxhXN7StcwzvMNhzlmQ6_pWqnYaEeze4Hpd91vY8advo9TN6m-6N1dCBF6fSKxWpTTTYEGwyfnpQzy3oEEabBBmMBAwE-FoXK1ulXvrq_7tFZpz16HS-FKuOAVD83ZfyaxmGU?authuser=0&fife=s16383,,,,,,,,,,,,,
152.9148532,-31.4329381,0,Port Macquarie: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUXTV7szMsWnpLtbICQAmpUudxvXqvWJe_XLitlRxG5Fc7szSgdiVc_hx8L3IIUBHM5ENYHGzhjQOa957RPsCI8ZmTUxbclU3pgyX2-91P8-ETt8YuYij1rMhonfhKL8rDsUh_3pnnS59WRrkMm4WXwv5GHsN4Xv-l7vHcjAVxm1vVFVcCyjuYG0C_J_gmbkvk3WYM?authuser=0&fife=s16383,,,,,,,,,,,,,
150.8755774,-33.956719,0,Prestons: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWcFoGhtRFihXUXx-8qNsnGsBBl48Rc3tksvg3H96PxMxFZg1ubrh4PDRi9q8EnWauTU2fAIiZqkGu8s3_oIjDhot3d26TVwdZmKOLpccwxGOoj-CR_YK79NUHhbSsVCDaUPe8HCSCjwn538B8vyWgn17HBeMaS8YPtKK-hgKDmXtK4iv9i_cZDJVyfh7oh8WjIwr8?authuser=0&fife=s16383,,,,,,,,,,,,,
150.9276009,-33.8050269,0,Prospect: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXHZ59IwnjJmUiz3FSCcJVa9J8J9Xuj8pC2jYp2p9OMXeta27JknoEjwns2af3FfJt3_4tnE-9UTltoyvcnY3mDlhwCKlS0vMpW2yq5zmvgQ3DdzV5qY0wwThTiEMWXF4vYXBGi6chw9gjXQpASX_pY--SAtk9-22QOr02LSz8-2d_FAVpHNhsqGadL1tNV5xw9IGo?authuser=0&fife=s16383,,,,,,,,,,,,,
151.136298,-33.984177,0,Ramsgate: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXzNaTiPfhj-8Z869SlVGOvZ1-X-GXavcWyGZ9cJhKV5ZwGar2-nFDGRaOxjC4E6rlVuquefhBfkELhFFmN5_Yyoo55HccbVL7--LkHDTkk80-jCMMErbtKff8aCIy-bqR6bag5Q1C-O4tvqht-zQbfUlZKpXRqDms1XyJu6K5mmZJcWFiVxDvdFMIZ9l9IXEzKjBU?authuser=0&fife=s16383,,,,,,,,,,,,,
151.24202,-33.913177,0,Randwick: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAW_jsL5Wb9jef8VciL2bFjpK5UmDwOjAtbCnHP7FjtJ0cabfrgZBFXO7xkJJWzNAs2KZpaJU8mtSATAlqoKkcjuENT51QV2RAcMJvPcVuZ24Tewy7vC0Y47C_nzxvJMlNTsfD3MWpzeAA-m8Fz2q1oggQ5-1aaNbNbVr0KoIHcDttOXeJTyXsN-ZherV1O34vFC3bo?authuser=0&fife=s16383,,,,,,,New 50km/h speed limit in Randwick from June 2018.,,,,,,
151.244818,-33.902842,0,Randwick: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXe74jv5ixhanJWozfK_tHzhWwsFbibJkygQqrHlWjUqiforXm6I3Dibd4e_k_JSZ1FeAC5ux-9DZ0vgSv6n0qGey8WmrMJeN8CKYwxi6-VT-6ZRiQPq7is36B8RzwpuVY1NLWcCRZEh9_rkOjvsaO-eGCerTDNaWLcccKq7pKJ-LdyPLU_Ej2SKnvYTq0QyzJIOVE?authuser=0&fife=s16383,,,,,,,New 50km/h speed limit in Randwick from June 2018.,,,,,,
151.2166299,-33.8920467,0,Redfern: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXSGrcI0qNJNcMhgvp-lf5sE4nFyiAONscPYSFFRniaVj5awjLhScxQBiX3cJKVXNinWkjaXquS_pOnhnmUxBk3enWReyk9KgefvPfj2yAcNW4Kq-GgdCY6x0mmo99cdOOnh_b1lihjWbjwglxEFpwWzBLVHv6hoLn9cecD98m-vfnv91htPlMcKm7mCoJIfbFZYFA?authuser=0&fife=s16383,,,,,,,,,,,,,
150.751913,-33.599219,0,Richmond: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVZJoqUvwWbLUDXOYQKV5USQHT3K6lVtlBvXwPtDHc8mGzQAKpIneIaZiSDM1Dp3ZevS_GaJpbOdF0ZuzUmN8okGF7gR73gKxJb0f_UnBawvgnmIW42bPD7O_r7AR8aTDUQbl18iQ8uYpn75i4hjbZUXe3jcozvzWua4Hhv5qBf2KiD-lnYKpQvuo11gBuYDHrBXdw?authuser=0&fife=s16383,,,,,,,,,,,,,
151.137559,-33.952927,0,Rockdale: Red-Light Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAU2rAXdDzxDOX2nGMLGExGBFyX-AQ6J9dLGKDGu5xSnU4ph_DZvrMkkjBcUvXTNc4QwLsvBRR-aDQIBYfhqxLI-nB_Vm_NNzCE4JUiGldM5KgedmU-h_uWwaWdOtDXdXoHV0pBhZJNwqGsy8VbT6-VjPs7PRereSn2QFpgE7J-bJm6YdAO59KrNssysDBx5gASPnCU?authuser=0&fife=s16383,,,,,,,,,,,,,
151.1488727,-33.9497016,0,Rockdale: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWRA_QKpZ3-9izE9a_BumG__2BrZqgQciJVrslE9Ng7nkNyliQ0vsrCWJuDcPtxVWwTQespnuGzCXrEq4RvwDAIjGgIAt5Qvsdendi3PEfeqM8cV4Rvs4DDHM1RqbEXEj4MHe7wvEAWGsWCtdKKAfl1qY9JRc5abAu1Ia6l3rpdz3yQCAWNN6SZvb9O4x2SSFI4zOA?authuser=0&fife=s16383,,,,,,,,,,,,,
150.8350754,-33.7702024,0,Rooty Hill: Red-Light Speed Camera ,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUTHkpE0lZEgih0k06Pvjz5OUYExqxwF2gypw8bpnWE3IjBTgnXQuiX0c08IjjiLSXRCMkugQ7kR_xksPcaRL0XWUH6aHPBYt6V1KXAV4E8GcRw8hBMY70sVweA-vsihg7H6t1a81PuOrCesG8Y-JqQAZtNb-mho-73PUGeT6sNbMkwGqmjbQ1jChKEUFQc2mH6A8bpSTt16FQlrXimFRXgFiDj3iYP2KIEWwEeKdmF3jiv?authuser=0&fife=s16383,,,,,,,,,,,,,
150.847081,-33.7605854,0,Rooty Hill: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXaEsIY6_Pv_J4G6hn6mGZmf2ICx78gH44wr9AhLtZTVI5B4H9M0HMmUpqqea9VmktKyo_Cu1359-5zuZ3LkTHXG_-GqQ07ySRaYQ7JUOej3norR7DWgiEbug1iOlYAzA-uW6u-bQd8uyrN7c83sS6u_3HB51e_7z-X3ItC-2FWC0Wo9Z5j5Z9ZtpvT6bXwdwm9vpw?authuser=0&fife=s16383,,,,,,,,,,,,,
150.9222766,-33.690422,0,Rouse Hill - Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXG4GnlT-x-IM6W7op4UZF8H1jLeWxDF4uFl9AvojWjWBEDZt1L6eHyBE06OjXJmX3wXAsamxkpIxykxN1geYI5ujeUQk9YNjOiPUQ8uMYGhIVKRmcbVvoxyymEq2SAf7ndK2SpN-h9kdQd5GARNgQjg9WNRdp7F818MypKEA57mcNSsOPLblxbFshOhmiqoxCZAtQ?authuser=0&fife=s16383,,,,,,,,,,,,,
151.075517,-33.939686,0,Roselands: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAU6gKlvx-7dJQqBXlQpXaNqMcMJlb2qAKiXQguDzDzjH5nHnbjuU13t1VzPy_mU0qWZiKtwxNPZccQ96gFnAzg6omEE3OLkeUtw1lTdJK4WdmbQsn2n693CBO47crkJmom0pwB9teugyzxQtvDRz3UrPO52Em1eVm35pUdMunD1dc3BL0qfRBd8yU2fzd_kRpgz8S8?authuser=0&fife=s16383,,,,,,,,,,,,,
151.168659,-33.862848,0,Rozelle: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWl5xbuIMOXDyEu-4hYOd61uh9S09fu4kVPumVGZbyQDCthm15za8D2lT5qNSIafgGhaucUyNV0PYt9N4ELgZzB4X8b1kwqSxk-B8iiQCBUNxm5QmdN1EZinTPgyC16nzSuOqkiOXQv90Y0NkbpQh5niJujRAWPMfSGSlPwlkAfK-6WsByOM3tKLFUJkI4G-gC2jVA?authuser=0&fife=s16383,,,,,,,,,,,,,
151.172124,-33.8653,0,Rozelle: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUGBnWtf6dehOdOZlyFI83vxRCSPsECGQ_Q_-JJj-mTnUYjX7NNx6Jcl5fzfAO1IFlUbFyJ4cRHpgYJPxxWIiYPRGX2DK4dAGbCB1DI0-s3ka9y1EdUhX72g-Y6lsESK0GH5IV8fs3NiROu8KiQQsO1msrM6qvGqlCuNsqyfP9Op6YPr4G1y4QPvEFJX5R5_J-iTr4?authuser=0&fife=s16383,,,,,,,,,,,,,
151.2284911,-33.8768985,0,Rushcutters Bay: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUtEvty9VocXcPq7E3h-vh_7-SHl69kacYJHGFsELSJe67RMwIFjC3RxQv_UAp9-c2xWiL5H-mZPDe-jLUENtMlQrA7Q_DktgDxZsyXf7fKXcQL9CM95skVOEpqlCDNjOi7mkGqNJCvhpJlwDkshRYk7mD4sMH4L0Pi4bFXcrJjX4TKPKrk3exi5-a85pjghZWjhj4?authuser=0&fife=s16383,,,,,,,,,,,,,
151.103398,-33.815956,0,Ryde: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXESG8jexuxWTCobk488_AXgu4Pi7z6W15UOst6BmrinAQ7F_C_iNSi4gIjmMRnwnxNAMJeKDodhmyAkh4BzhN4OhjE07mTpSU_1ex5aL3VlQtH6kGMYoBFq1mWT91dodh8D-xpUksVAIEPdqBE-hPO1Y-L6Lq_b1kK2x_5zpoQQzMBb1fiiAHnh0-Kp_P50f27rK4?authuser=0&fife=s16383,,,,,,,,,,,,,
150.942849,-33.768379,0,Seven Hills: Red-Light Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVJvNgeA1GevIxI3TBIUI-NRSaA-6bukeSLMZ12FcQzAgZRCqHeTUuEAPDT-uwUsH6oLrxnea59tRbzkPPFZxEUH9BPESoGct-Qs_Lx5B61_v2_pFwoBVdYSvpKnZuB34zeHun54tl-E5-TnXd0tMb0wQXuKWUsd4d820uA2znJDKWn8oqrMZhksxLpG4dXY37O75c?authuser=0&fife=s16383,,,,,,,"One camera is on a downhill slope, easy to make a mistake here.",,,,,,
151.0497272,-33.8301858,0,Silverwater: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUJEgPnK7vi7jPa71g1GY8EW__u81R4espgbKGMjeFiRwfcBaAcR3qwVtVXaecvYwPe-xo2Qgb9jsVjtB4wX4n7d_jenvmvOIOTejlTQYgOurZXypYccYfZntg_CAqqOYmJ-uAeTNK8T-8dFmh4y4xt5tLzrTPQsS-H6LeIgmljqHjTWPLvdLc56iBJRB1WNDk9nuc?authuser=0&fife=s16383,,,,,,,,,,,,,
151.0444055,-33.8423374,0,Silverwater: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAU0raXhkG0evmvqDyPpJQL0ojNeZA04MrmSdmMygfxRcX6BflIQpd58TDMmTc1jjpRg4hRLWr71-KWJgKmDb3xGNgGMI9CXzYxVXq5Nv9BoadYMTinWWgSryv-VJRN_4YkDyVDXhy4SyDw5-3BfkgPTOdpKcHmdTLU1z182wbl3AjML45o24e4ul6nIThfbH8aU9uI?authuser=0&fife=s16383,,,,,,,,,,,,,
151.0435956,-33.8432547,0,Silverwater: Red-Light Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUd_sKlGriDTsJDrrwFSdzX3B4Z4ltgeu0rbzwk11Ks9mppfKdvfJhDTySqn9uH1SOVFnuuyMk0mnrgtNR8WlaQSs4kk1easyg4L6qPXJX0-429X8YcFvtDOUP_vTdDwveY21T0Gqa3CHoWEIlIdZWN1CNL3JEXoOi9ztBa4Xu1LQxIfYv41NpPSHAVWF2YtxCACGU?authuser=0&fife=s16383,,,,,,,One of 2 cameras is located on the M4 off-ramp (monitoring right-turn).,,,,,,
150.940969,-33.853479,0,Smithfield: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWoU27oLYMheE97VmCbXFbGjAtLpG5tyGG97wB0zkr0hW3xgwoAA8180MNMxP1CQ1Lo_RQVWXsAudoRXwwr9AA2LRdOFTKYVf2nFb8tyJ3zcWGx-PLMRew-XlkwnR-sUSjsE2S_Y6cqIU_ydLP95G191OBjBn2e49lRelD5_1p3gDftXnPV0tQSwUAa5Kmkcd7rRoY?authuser=0&fife=s16383,,,,,,,,,,,,,
150.9389305,-33.8619502,0,Smithfield: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUUuStWv4SdSdj19yRYUP1Re7GcA6mmiFK0qkai363VSxmhrk5VftTGaFVoq6EgFsRSuSXsjVOxIN-pbuzA8pazNIOH1rwisbQrVwPQgdSg4bhmQ4ljAp9iXrftby-rchAqYEVxYTJGirHKDqo0nUn3Lt1oEv9D5oEumTX-parUwSS-xvRavEemDBnfnnOmfomOaWA?authuser=0&fife=s16383,,,,,,,,,,,,,
150.922218,-33.850835,0,Smithfield: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWd_PdD1lFV8Ss0MY8L_AJmEXmild64xKxzDSY-Fy7E8uAVPCZb8DfuYTqSU69992c_BS9cuaEbi2HgIeachsTcH-V1XprlQ28jFdH_zkKj_crZtIUbHnyVx87ubCk3NpFJMqMuwXetpZd3eFPJel7uhP_8xNJVlX7wP-KJSlsox7163qkkNZxImm-OeEO2M295lnk?authuser=0&fife=s16383,,,,,,,,,,,,,
150.922633,-33.848826,0,Smithfield: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWHYvBHtfgZZNdthz21wUOTJlj6azvQ3UEaogB0chRSZf6it89-6KZcoFkdyIQmkQpup9fxVZiv2ozLmATDT9s8PM374jQeaHpE9FLMrDtdnPgVGeOyxlQGo8HgCzddZFuC1nnRUwo-VzxNVxiKOgQFxssxICFUBpm6Y4vhWGl2kWAbuYVD6Ki8O9GTDLOnWh8JepE?authuser=0&fife=s16383,,,,,,,,,,,,,
150.962673,-33.817487,0,South Wentworthville: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXrrawr7Q_vUN8A5RgmFfLoO0ERzk9q72Lu_Zysk2ifh4t4_3Yy7FPSZV16hYqHZnHbuSfBgnS7i0hj7_hTfn9Pb_CC-zpxZR77BPTq-7h2XZIzNIebsuqOptZ9ZbYG6djqyTy-uNfyIWoeM3_tlYFMXBIHGjl7r6GHGIHr98DObdziYwdweWBitKEU9q4CT2r73gU?authuser=0&fife=s16383,,,,,,,,,,,,,
150.768744,-33.769585,0,St Marys: Red-Light Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUstHR3um-B9ZO802z6ahkS5M7SKHxbFz5UP98phbVzX0aqCjjF3uEC-mipBW2Fp4lvu_DHA2fMLnqsi8-enRvJ_jgNjhROHEPYOoVTD1gGVAuTDUbZ1AiBO7Hq5EA6R6hKQVi2wT51G7Ac3x6VktX4fBBDweX5tv3lhN-K0hYZLSkeQlfaxnqsRj_GyYScT4J4JR0?authuser=0&fife=s16383,,,,,,,,,,,,,
150.772974,-33.773195,0,St Marys: School Zone RLSC,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXvXH5W_4O-NJbv22t7Nye_zc2u0Du0fp2H-MjQ83eqbDkzblmYfMuHFG2eEl5aYlJQ601pIrtPl97TrjxxShgI-rHFOBBIHsark373ZVg90_WrunSrN99xVXCkcvhwOq23zoEnILvpwBQU4aGFuc3QlYtRdPeQR50SZlpc37zsr70nJP_t8pMa7fVGkWp1dr1dvCM?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced.,,,,,,
150.7711665,-33.7831705,0,St Marys: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAU0oBEuakYRqPl4ZYlOA9xlstVBxjQlZXyrlAENZpR9Q_5QQX6Vy1wg071iLReJgOKIy8exyomuIjG3Pmyj-P217Jb_JPFmKsESMh6HYvVOgENQCmJBnVjet0aTFKVMOG6ZOU4OOLHUa9OlqbVN3qWUN7ij6gyx2gZJ8HV5YXLKfdgna0MsFgnduJ9e1cknKH2cSNQ?authuser=0&fife=s16383,,,,,,,,,,,,,
151.1814492,-33.9072284,0,St Peters: Red-Light Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAW13VTbno16LDlV-fN1H2oP09jS3turg6nCXIpBYKaqB4-8fh0pMg2fbBqcY2ibX3zpU92jrPZub-4XdE2PVZA1AaB3CmRkaM6phtX209aIgrI5CB-8wN_teAjl8rKd1wU3jWNKE03LZnNmMF6szYILXZnTG9BmMwwXjFWfjYxVw6nYjP33B5M9x5kJK4pWDZ2cxDU?authuser=0&fife=s16383,,,,,,,,,,,,,
